created_at,entry_id,field1,latitude,longitude,elevation,status
2024-06-19T09:45:08+00:00,1252,1,,,,
2024-06-19T09:45:15+00:00,1253,1,,,,
2024-06-19T09:45:22+00:00,1254,1,,,,
2024-06-19T09:45:29+00:00,1255,1,,,,
2024-06-19T09:45:36+00:00,1256,1,,,,
2024-06-19T09:45:43+00:00,1257,1,,,,
2024-06-19T09:45:50+00:00,1258,1,,,,
2024-06-19T09:45:57+00:00,1259,1,,,,
2024-06-19T09:46:04+00:00,1260,1,,,,
2024-06-19T09:46:11+00:00,1261,1,,,,
2024-06-19T09:46:18+00:00,1262,1,,,,
2024-06-19T09:46:25+00:00,1263,1,,,,
2024-06-19T09:46:32+00:00,1264,1,,,,
2024-06-19T09:46:39+00:00,1265,1,,,,
2024-06-19T09:46:46+00:00,1266,1,,,,
2024-06-19T09:46:53+00:00,1267,1,,,,
2024-06-19T09:47:00+00:00,1268,1,,,,
2024-06-19T09:47:07+00:00,1269,1,,,,
2024-06-19T09:47:14+00:00,1270,1,,,,
2024-06-19T09:47:21+00:00,1271,1,,,,
2024-06-19T09:47:28+00:00,1272,1,,,,
2024-06-19T09:47:35+00:00,1273,1,,,,
2024-06-19T09:47:42+00:00,1274,1,,,,
2024-06-19T09:47:49+00:00,1275,1,,,,
2024-06-19T09:47:56+00:00,1276,1,,,,
2024-06-19T09:48:03+00:00,1277,1,,,,
2024-06-19T09:48:10+00:00,1278,1,,,,
2024-06-19T09:48:17+00:00,1279,1,,,,
2024-06-19T09:48:24+00:00,1280,1,,,,
2024-06-19T09:48:31+00:00,1281,1,,,,
2024-06-19T09:48:38+00:00,1282,1,,,,
2024-06-19T09:48:45+00:00,1283,1,,,,
2024-06-19T09:48:52+00:00,1284,1,,,,
2024-06-19T09:48:59+00:00,1285,1,,,,
2024-06-19T09:49:06+00:00,1286,1,,,,
2024-06-19T09:49:13+00:00,1287,1,,,,
2024-06-19T09:49:20+00:00,1288,1,,,,
2024-06-19T09:49:27+00:00,1289,1,,,,
2024-06-19T09:49:33+00:00,1290,1,,,,
2024-06-19T09:49:40+00:00,1291,1,,,,
2024-06-19T09:49:47+00:00,1292,1,,,,
2024-06-19T09:49:54+00:00,1293,1,,,,
2024-06-19T09:50:01+00:00,1294,1,,,,
2024-06-19T09:50:08+00:00,1295,1,,,,
2024-06-19T09:50:15+00:00,1296,1,,,,
2024-06-19T09:50:22+00:00,1297,1,,,,
2024-06-19T09:50:29+00:00,1298,1,,,,
2024-06-19T09:50:36+00:00,1299,1,,,,
2024-06-19T09:50:43+00:00,1300,1,,,,
2024-06-19T09:50:50+00:00,1301,1,,,,
2024-06-19T09:50:57+00:00,1302,1,,,,
2024-06-19T09:51:04+00:00,1303,1,,,,
2024-06-19T09:51:11+00:00,1304,1,,,,
2024-06-19T09:51:18+00:00,1305,1,,,,
2024-06-19T09:51:25+00:00,1306,1,,,,
2024-06-19T09:51:32+00:00,1307,1,,,,
2024-06-19T09:51:39+00:00,1308,1,,,,
2024-06-19T09:51:46+00:00,1309,1,,,,
2024-06-19T09:51:53+00:00,1310,1,,,,
2024-06-19T09:52:00+00:00,1311,1,,,,
2024-06-19T09:52:07+00:00,1312,1,,,,
2024-06-19T09:52:14+00:00,1313,1,,,,
2024-06-19T09:52:21+00:00,1314,1,,,,
2024-06-19T09:52:28+00:00,1315,1,,,,
2024-06-19T09:52:35+00:00,1316,1,,,,
2024-06-19T09:52:42+00:00,1317,1,,,,
2024-06-19T09:52:49+00:00,1318,1,,,,
2024-06-19T09:52:56+00:00,1319,1,,,,
2024-06-19T09:53:03+00:00,1320,1,,,,
2024-06-19T09:53:10+00:00,1321,1,,,,
2024-06-19T09:53:17+00:00,1322,1,,,,
2024-06-19T09:53:24+00:00,1323,1,,,,
2024-06-19T09:53:31+00:00,1324,1,,,,
2024-06-19T09:53:38+00:00,1325,1,,,,
2024-06-19T09:53:45+00:00,1326,1,,,,
2024-06-19T09:53:52+00:00,1327,1,,,,
2024-06-19T09:53:59+00:00,1328,1,,,,
2024-06-19T09:54:06+00:00,1329,1,,,,
2024-06-19T09:54:13+00:00,1330,1,,,,
2024-06-19T09:54:20+00:00,1331,1,,,,
2024-06-19T09:54:27+00:00,1332,1,,,,
2024-06-19T09:54:34+00:00,1333,1,,,,
2024-06-19T09:54:41+00:00,1334,1,,,,
2024-06-19T09:54:48+00:00,1335,1,,,,
2024-06-19T09:54:55+00:00,1336,1,,,,
2024-06-19T09:55:02+00:00,1337,1,,,,
2024-06-19T09:55:09+00:00,1338,1,,,,
2024-06-19T09:55:16+00:00,1339,1,,,,
2024-06-19T09:55:23+00:00,1340,1,,,,
2024-06-19T09:55:30+00:00,1341,1,,,,
2024-06-19T09:55:37+00:00,1342,1,,,,
2024-06-19T09:55:44+00:00,1343,1,,,,
2024-06-19T09:55:51+00:00,1344,1,,,,
2024-06-19T09:55:58+00:00,1345,1,,,,
2024-06-19T09:56:05+00:00,1346,1,,,,
2024-06-19T09:56:12+00:00,1347,1,,,,
2024-06-19T09:56:19+00:00,1348,1,,,,
2024-06-19T09:56:26+00:00,1349,1,,,,
2024-06-19T09:56:32+00:00,1350,1,,,,
2024-06-19T09:56:39+00:00,1351,1,,,,
2024-06-19T09:56:46+00:00,1352,1,,,,
2024-06-19T09:56:53+00:00,1353,1,,,,
2024-06-19T09:57:00+00:00,1354,1,,,,
2024-06-19T09:57:07+00:00,1355,1,,,,
2024-06-19T09:57:14+00:00,1356,1,,,,
2024-06-19T09:57:21+00:00,1357,1,,,,
2024-06-19T09:57:28+00:00,1358,1,,,,
2024-06-19T09:57:35+00:00,1359,1,,,,
2024-06-19T09:57:42+00:00,1360,1,,,,
2024-06-19T09:57:49+00:00,1361,1,,,,
2024-06-19T09:57:56+00:00,1362,1,,,,
2024-06-19T09:58:03+00:00,1363,1,,,,
2024-06-19T09:58:10+00:00,1364,1,,,,
2024-06-19T09:58:17+00:00,1365,1,,,,
2024-06-19T09:58:24+00:00,1366,1,,,,
2024-06-19T09:58:31+00:00,1367,1,,,,
2024-06-19T09:58:38+00:00,1368,1,,,,
2024-06-19T09:58:45+00:00,1369,1,,,,
2024-06-19T09:58:52+00:00,1370,1,,,,
2024-06-19T09:58:59+00:00,1371,1,,,,
2024-06-19T09:59:06+00:00,1372,1,,,,
2024-06-19T09:59:13+00:00,1373,1,,,,
2024-06-19T09:59:20+00:00,1374,1,,,,
2024-06-19T09:59:27+00:00,1375,1,,,,
2024-06-19T09:59:34+00:00,1376,1,,,,
2024-06-19T09:59:41+00:00,1377,1,,,,
2024-06-19T09:59:48+00:00,1378,1,,,,
2024-06-19T09:59:55+00:00,1379,1,,,,
2024-06-19T10:00:02+00:00,1380,1,,,,
2024-06-19T10:00:09+00:00,1381,1,,,,
2024-06-19T10:00:16+00:00,1382,1,,,,
2024-06-19T10:00:23+00:00,1383,1,,,,
2024-06-19T10:00:30+00:00,1384,1,,,,
2024-06-19T10:00:37+00:00,1385,1,,,,
2024-06-19T10:00:44+00:00,1386,1,,,,
2024-06-19T10:00:51+00:00,1387,1,,,,
2024-06-19T10:00:58+00:00,1388,1,,,,
2024-06-19T10:01:05+00:00,1389,1,,,,
2024-06-19T10:01:12+00:00,1390,1,,,,
2024-06-19T10:01:19+00:00,1391,1,,,,
2024-06-19T10:01:26+00:00,1392,1,,,,
2024-06-19T10:01:33+00:00,1393,1,,,,
2024-06-19T10:01:40+00:00,1394,1,,,,
2024-06-19T10:01:47+00:00,1395,1,,,,
2024-06-19T10:01:54+00:00,1396,1,,,,
2024-06-19T10:02:01+00:00,1397,1,,,,
2024-06-19T10:02:08+00:00,1398,1,,,,
2024-06-19T10:02:15+00:00,1399,1,,,,
2024-06-19T10:02:22+00:00,1400,1,,,,
2024-06-19T10:02:29+00:00,1401,1,,,,
2024-06-19T10:02:36+00:00,1402,1,,,,
2024-06-19T10:02:43+00:00,1403,1,,,,
2024-06-19T10:02:50+00:00,1404,1,,,,
2024-06-19T10:02:57+00:00,1405,1,,,,
2024-06-19T10:03:03+00:00,1406,1,,,,
2024-06-19T10:03:10+00:00,1407,1,,,,
2024-06-19T10:03:17+00:00,1408,1,,,,
2024-06-19T10:03:24+00:00,1409,1,,,,
2024-06-19T10:03:31+00:00,1410,1,,,,
2024-06-19T10:03:38+00:00,1411,1,,,,
2024-06-19T10:03:45+00:00,1412,1,,,,
2024-06-19T10:03:52+00:00,1413,1,,,,
2024-06-19T10:03:59+00:00,1414,1,,,,
2024-06-19T10:04:06+00:00,1415,1,,,,
2024-06-19T10:04:13+00:00,1416,1,,,,
2024-06-19T10:04:20+00:00,1417,1,,,,
2024-06-19T10:04:27+00:00,1418,1,,,,
2024-06-19T10:04:34+00:00,1419,1,,,,
2024-06-19T10:04:41+00:00,1420,1,,,,
2024-06-19T10:04:48+00:00,1421,1,,,,
2024-06-19T10:04:55+00:00,1422,1,,,,
2024-06-19T10:05:02+00:00,1423,1,,,,
2024-06-19T10:05:09+00:00,1424,1,,,,
2024-06-19T10:05:16+00:00,1425,1,,,,
2024-06-19T10:05:23+00:00,1426,1,,,,
2024-06-19T10:05:30+00:00,1427,1,,,,
2024-06-19T10:05:37+00:00,1428,1,,,,
2024-06-19T10:05:44+00:00,1429,1,,,,
2024-06-19T10:05:51+00:00,1430,1,,,,
2024-06-19T10:05:58+00:00,1431,1,,,,
2024-06-19T10:06:05+00:00,1432,1,,,,
2024-06-19T10:06:12+00:00,1433,1,,,,
2024-06-19T10:06:19+00:00,1434,1,,,,
2024-06-19T10:06:26+00:00,1435,1,,,,
2024-06-19T10:06:33+00:00,1436,1,,,,
2024-06-19T10:06:40+00:00,1437,1,,,,
2024-06-19T10:06:47+00:00,1438,1,,,,
2024-06-19T10:06:54+00:00,1439,1,,,,
2024-06-19T10:07:01+00:00,1440,1,,,,
2024-06-19T10:07:08+00:00,1441,1,,,,
2024-06-19T10:07:15+00:00,1442,1,,,,
2024-06-19T10:07:22+00:00,1443,1,,,,
2024-06-19T10:07:29+00:00,1444,1,,,,
2024-06-19T10:07:36+00:00,1445,1,,,,
2024-06-19T10:07:43+00:00,1446,1,,,,
2024-06-19T10:07:50+00:00,1447,1,,,,
2024-06-19T10:07:57+00:00,1448,1,,,,
2024-06-19T10:08:04+00:00,1449,1,,,,
2024-06-19T10:08:11+00:00,1450,1,,,,
2024-06-19T10:08:18+00:00,1451,1,,,,
2024-06-19T10:08:25+00:00,1452,1,,,,
2024-06-19T10:08:32+00:00,1453,1,,,,
2024-06-19T10:08:39+00:00,1454,1,,,,
2024-06-19T10:08:46+00:00,1455,1,,,,
2024-06-19T10:08:53+00:00,1456,1,,,,
2024-06-19T10:09:00+00:00,1457,1,,,,
2024-06-19T10:09:07+00:00,1458,1,,,,
2024-06-19T10:09:14+00:00,1459,1,,,,
2024-06-19T10:09:21+00:00,1460,1,,,,
2024-06-19T10:09:27+00:00,1461,1,,,,
2024-06-19T10:09:34+00:00,1462,1,,,,
2024-06-19T10:09:41+00:00,1463,1,,,,
2024-06-19T10:09:48+00:00,1464,1,,,,
2024-06-19T10:09:55+00:00,1465,1,,,,
2024-06-19T10:10:02+00:00,1466,1,,,,
2024-06-19T10:10:09+00:00,1467,1,,,,
2024-06-19T10:10:16+00:00,1468,1,,,,
2024-06-19T10:10:23+00:00,1469,1,,,,
2024-06-19T10:10:30+00:00,1470,1,,,,
2024-06-19T10:10:37+00:00,1471,1,,,,
2024-06-19T10:10:44+00:00,1472,1,,,,
2024-06-19T10:10:51+00:00,1473,1,,,,
2024-06-19T10:10:58+00:00,1474,1,,,,
2024-06-19T10:11:05+00:00,1475,1,,,,
2024-06-19T10:11:12+00:00,1476,1,,,,
2024-06-19T10:11:19+00:00,1477,1,,,,
2024-06-19T10:11:26+00:00,1478,1,,,,
2024-06-19T10:11:33+00:00,1479,1,,,,
2024-06-19T10:11:40+00:00,1480,1,,,,
2024-06-19T10:11:47+00:00,1481,1,,,,
2024-06-19T10:11:54+00:00,1482,1,,,,
2024-06-19T10:12:01+00:00,1483,1,,,,
2024-06-19T10:12:08+00:00,1484,1,,,,
2024-06-19T10:12:15+00:00,1485,1,,,,
2024-06-19T10:12:22+00:00,1486,1,,,,
2024-06-19T10:12:29+00:00,1487,1,,,,
2024-06-19T10:12:36+00:00,1488,1,,,,
2024-06-19T10:12:43+00:00,1489,1,,,,
2024-06-19T10:12:50+00:00,1490,1,,,,
2024-06-19T10:12:57+00:00,1491,1,,,,
2024-06-19T10:13:04+00:00,1492,1,,,,
2024-06-19T10:13:11+00:00,1493,1,,,,
2024-06-19T10:13:18+00:00,1494,1,,,,
2024-06-19T10:13:25+00:00,1495,1,,,,
2024-06-19T10:13:32+00:00,1496,1,,,,
2024-06-19T10:13:39+00:00,1497,1,,,,
2024-06-19T10:13:46+00:00,1498,1,,,,
2024-06-19T10:13:53+00:00,1499,1,,,,
2024-06-19T10:14:00+00:00,1500,1,,,,
2024-06-19T10:14:07+00:00,1501,1,,,,
2024-06-19T10:14:14+00:00,1502,1,,,,
2024-06-19T10:14:21+00:00,1503,1,,,,
2024-06-19T10:14:28+00:00,1504,1,,,,
2024-06-19T10:14:35+00:00,1505,1,,,,
2024-06-19T10:14:42+00:00,1506,1,,,,
2024-06-19T10:14:49+00:00,1507,1,,,,
2024-06-19T10:14:56+00:00,1508,1,,,,
2024-06-19T10:15:03+00:00,1509,1,,,,
2024-06-19T10:15:10+00:00,1510,1,,,,
2024-06-19T10:15:17+00:00,1511,1,,,,
2024-06-19T10:15:24+00:00,1512,1,,,,
2024-06-19T10:15:31+00:00,1513,1,,,,
2024-06-19T10:15:38+00:00,1514,1,,,,
2024-06-19T10:15:45+00:00,1515,1,,,,
2024-06-19T10:15:52+00:00,1516,1,,,,
2024-06-19T10:15:59+00:00,1517,1,,,,
2024-06-19T10:16:06+00:00,1518,1,,,,
2024-06-19T10:16:13+00:00,1519,1,,,,
2024-06-19T10:16:20+00:00,1520,1,,,,
2024-06-19T10:16:27+00:00,1521,1,,,,
2024-06-19T10:16:34+00:00,1522,1,,,,
2024-06-19T10:16:41+00:00,1523,1,,,,
2024-06-19T10:16:48+00:00,1524,1,,,,
2024-06-19T10:16:55+00:00,1525,1,,,,
2024-06-19T10:17:02+00:00,1526,1,,,,
2024-06-19T10:17:09+00:00,1527,1,,,,
2024-06-19T10:17:16+00:00,1528,1,,,,
2024-06-19T10:17:22+00:00,1529,1,,,,
2024-06-19T10:17:29+00:00,1530,1,,,,
2024-06-19T10:17:36+00:00,1531,1,,,,
2024-06-19T10:17:43+00:00,1532,1,,,,
2024-06-19T10:17:50+00:00,1533,1,,,,
2024-06-19T10:17:57+00:00,1534,1,,,,
2024-06-19T10:18:04+00:00,1535,1,,,,
2024-06-19T10:18:11+00:00,1536,1,,,,
2024-06-19T10:18:18+00:00,1537,1,,,,
2024-06-19T10:18:25+00:00,1538,1,,,,
2024-06-19T10:18:32+00:00,1539,1,,,,
2024-06-19T10:18:39+00:00,1540,1,,,,
2024-06-19T10:18:46+00:00,1541,1,,,,
2024-06-19T10:18:53+00:00,1542,1,,,,
2024-06-19T10:19:00+00:00,1543,1,,,,
2024-06-19T10:19:07+00:00,1544,1,,,,
2024-06-19T10:19:14+00:00,1545,1,,,,
2024-06-19T10:19:21+00:00,1546,1,,,,
2024-06-19T10:19:28+00:00,1547,1,,,,
2024-06-19T10:19:35+00:00,1548,1,,,,
2024-06-19T10:19:42+00:00,1549,1,,,,
2024-06-19T10:19:49+00:00,1550,1,,,,
2024-06-19T10:19:56+00:00,1551,1,,,,
2024-06-19T10:20:03+00:00,1552,1,,,,
2024-06-19T10:20:10+00:00,1553,1,,,,
2024-06-19T10:20:17+00:00,1554,1,,,,
2024-06-19T10:20:24+00:00,1555,1,,,,
2024-06-19T10:20:31+00:00,1556,1,,,,
2024-06-19T10:20:38+00:00,1557,1,,,,
2024-06-19T10:20:45+00:00,1558,1,,,,
2024-06-19T10:20:52+00:00,1559,1,,,,
2024-06-19T10:20:59+00:00,1560,1,,,,
2024-06-19T10:21:06+00:00,1561,1,,,,
2024-06-19T10:21:13+00:00,1562,1,,,,
2024-06-19T10:21:20+00:00,1563,1,,,,
2024-06-19T10:21:27+00:00,1564,1,,,,
2024-06-19T10:21:34+00:00,1565,1,,,,
2024-06-19T10:21:41+00:00,1566,1,,,,
2024-06-19T10:21:48+00:00,1567,1,,,,
2024-06-19T10:21:55+00:00,1568,1,,,,
2024-06-19T10:22:02+00:00,1569,1,,,,
2024-06-19T10:22:09+00:00,1570,1,,,,
2024-06-19T10:22:16+00:00,1571,1,,,,
2024-06-19T10:22:23+00:00,1572,1,,,,
2024-06-19T10:22:30+00:00,1573,1,,,,
2024-06-19T10:22:37+00:00,1574,1,,,,
2024-06-19T10:22:44+00:00,1575,1,,,,
2024-06-19T10:22:51+00:00,1576,1,,,,
2024-06-19T10:22:58+00:00,1577,1,,,,
2024-06-19T10:23:05+00:00,1578,1,,,,
2024-06-19T10:23:12+00:00,1579,1,,,,
2024-06-19T10:23:19+00:00,1580,1,,,,
2024-06-19T10:23:26+00:00,1581,1,,,,
2024-06-19T10:23:33+00:00,1582,1,,,,
2024-06-19T10:23:40+00:00,1583,1,,,,
2024-06-19T10:23:47+00:00,1584,1,,,,
2024-06-19T10:23:54+00:00,1585,1,,,,
2024-06-19T10:24:01+00:00,1586,1,,,,
2024-06-19T10:24:08+00:00,1587,1,,,,
2024-06-19T10:24:15+00:00,1588,1,,,,
2024-06-19T10:24:22+00:00,1589,1,,,,
2024-06-19T10:24:29+00:00,1590,1,,,,
2024-06-19T10:24:36+00:00,1591,1,,,,
2024-06-19T10:24:43+00:00,1592,1,,,,
2024-06-19T10:24:50+00:00,1593,1,,,,
2024-06-19T10:24:57+00:00,1594,1,,,,
2024-06-19T10:25:04+00:00,1595,1,,,,
2024-06-19T10:25:11+00:00,1596,1,,,,
2024-06-19T10:25:18+00:00,1597,1,,,,
2024-06-19T10:25:25+00:00,1598,1,,,,
2024-06-19T10:25:32+00:00,1599,1,,,,
2024-06-19T10:25:39+00:00,1600,1,,,,
2024-06-19T10:25:46+00:00,1601,1,,,,
2024-06-19T10:25:53+00:00,1602,1,,,,
2024-06-19T10:26:00+00:00,1603,1,,,,
2024-06-19T10:26:07+00:00,1604,1,,,,
2024-06-19T10:26:14+00:00,1605,1,,,,
2024-06-19T10:26:21+00:00,1606,1,,,,
2024-06-19T10:26:28+00:00,1607,1,,,,
2024-06-19T10:26:42+00:00,1608,1,,,,
2024-06-19T10:26:49+00:00,1609,1,,,,
2024-06-19T10:26:56+00:00,1610,1,,,,
2024-06-19T10:27:03+00:00,1611,1,,,,
2024-06-19T10:27:10+00:00,1612,1,,,,
2024-06-19T10:27:17+00:00,1613,1,,,,
2024-06-19T10:27:24+00:00,1614,1,,,,
2024-06-19T10:27:31+00:00,1615,1,,,,
2024-06-19T10:27:38+00:00,1616,1,,,,
2024-06-19T10:27:44+00:00,1617,1,,,,
2024-06-19T10:27:51+00:00,1618,1,,,,
2024-06-19T10:27:58+00:00,1619,1,,,,
2024-06-19T10:28:05+00:00,1620,1,,,,
2024-06-19T10:28:12+00:00,1621,1,,,,
2024-06-19T10:28:19+00:00,1622,1,,,,
2024-06-19T10:28:26+00:00,1623,1,,,,
2024-06-19T10:28:33+00:00,1624,1,,,,
2024-06-19T10:28:40+00:00,1625,1,,,,
2024-06-19T10:28:47+00:00,1626,1,,,,
2024-06-19T10:28:54+00:00,1627,1,,,,
2024-06-19T10:29:01+00:00,1628,1,,,,
2024-06-19T10:29:08+00:00,1629,1,,,,
2024-06-19T10:29:15+00:00,1630,1,,,,
2024-06-19T10:29:22+00:00,1631,1,,,,
2024-06-19T10:29:29+00:00,1632,1,,,,
2024-06-19T10:29:36+00:00,1633,1,,,,
2024-06-19T10:29:43+00:00,1634,1,,,,
2024-06-19T10:29:50+00:00,1635,1,,,,
2024-06-19T10:29:57+00:00,1636,1,,,,
2024-06-19T10:30:04+00:00,1637,1,,,,
2024-06-19T10:30:11+00:00,1638,1,,,,
2024-06-19T10:30:18+00:00,1639,1,,,,
2024-06-19T10:30:25+00:00,1640,1,,,,
2024-06-19T10:30:32+00:00,1641,1,,,,
2024-06-19T10:30:39+00:00,1642,1,,,,
2024-06-19T10:30:46+00:00,1643,1,,,,
2024-06-19T10:30:53+00:00,1644,1,,,,
2024-06-19T10:31:00+00:00,1645,1,,,,
2024-06-19T10:31:07+00:00,1646,1,,,,
2024-06-19T10:31:14+00:00,1647,1,,,,
2024-06-19T10:31:21+00:00,1648,1,,,,
2024-06-19T10:31:28+00:00,1649,1,,,,
2024-06-19T10:31:35+00:00,1650,1,,,,
2024-06-19T10:31:42+00:00,1651,1,,,,
2024-06-19T10:31:49+00:00,1652,1,,,,
2024-06-19T10:31:56+00:00,1653,1,,,,
2024-06-19T10:32:03+00:00,1654,1,,,,
2024-06-19T10:32:10+00:00,1655,1,,,,
2024-06-19T10:32:17+00:00,1656,1,,,,
2024-06-19T10:32:24+00:00,1657,1,,,,
2024-06-19T10:32:31+00:00,1658,1,,,,
2024-06-19T10:32:38+00:00,1659,1,,,,
2024-06-19T10:32:45+00:00,1660,1,,,,
2024-06-19T10:32:52+00:00,1661,1,,,,
2024-06-19T10:32:59+00:00,1662,1,,,,
2024-06-19T10:33:06+00:00,1663,1,,,,
2024-06-19T10:33:13+00:00,1664,1,,,,
2024-06-19T10:33:20+00:00,1665,1,,,,
2024-06-19T10:33:27+00:00,1666,1,,,,
2024-06-19T10:33:34+00:00,1667,1,,,,
2024-06-19T10:33:41+00:00,1668,1,,,,
2024-06-19T10:33:48+00:00,1669,1,,,,
2024-06-19T10:33:55+00:00,1670,1,,,,
2024-06-19T10:34:02+00:00,1671,1,,,,
2024-06-19T10:34:09+00:00,1672,1,,,,
2024-06-19T10:34:16+00:00,1673,1,,,,
2024-06-19T10:34:23+00:00,1674,1,,,,
2024-06-19T10:34:30+00:00,1675,1,,,,
2024-06-19T10:34:37+00:00,1676,1,,,,
2024-06-19T10:34:44+00:00,1677,1,,,,
2024-06-19T10:34:51+00:00,1678,1,,,,
2024-06-19T10:34:58+00:00,1679,1,,,,
2024-06-19T10:35:04+00:00,1680,1,,,,
2024-06-19T10:35:11+00:00,1681,1,,,,
2024-06-19T10:35:18+00:00,1682,1,,,,
2024-06-19T10:35:25+00:00,1683,1,,,,
2024-06-19T10:35:32+00:00,1684,1,,,,
2024-06-19T10:35:39+00:00,1685,1,,,,
2024-06-19T10:35:46+00:00,1686,1,,,,
2024-06-19T10:35:53+00:00,1687,1,,,,
2024-06-19T10:36:00+00:00,1688,1,,,,
2024-06-19T10:36:07+00:00,1689,1,,,,
2024-06-19T10:36:14+00:00,1690,1,,,,
2024-06-19T10:36:21+00:00,1691,1,,,,
2024-06-19T10:36:28+00:00,1692,1,,,,
2024-06-19T10:36:35+00:00,1693,1,,,,
2024-06-19T10:36:42+00:00,1694,1,,,,
2024-06-19T10:36:49+00:00,1695,1,,,,
2024-06-19T10:36:56+00:00,1696,1,,,,
2024-06-19T10:37:03+00:00,1697,1,,,,
2024-06-19T10:37:10+00:00,1698,1,,,,
2024-06-19T10:37:17+00:00,1699,1,,,,
2024-06-19T10:37:24+00:00,1700,1,,,,
2024-06-19T10:37:31+00:00,1701,1,,,,
2024-06-19T10:37:38+00:00,1702,1,,,,
2024-06-19T10:37:45+00:00,1703,1,,,,
2024-06-19T10:37:52+00:00,1704,1,,,,
2024-06-19T10:37:59+00:00,1705,1,,,,
2024-06-19T10:38:06+00:00,1706,1,,,,
2024-06-19T10:38:13+00:00,1707,1,,,,
2024-06-19T10:38:20+00:00,1708,1,,,,
2024-06-19T10:38:27+00:00,1709,1,,,,
2024-06-19T10:38:34+00:00,1710,1,,,,
2024-06-19T10:38:41+00:00,1711,1,,,,
2024-06-19T10:38:48+00:00,1712,1,,,,
2024-06-19T10:38:55+00:00,1713,1,,,,
2024-06-19T10:39:02+00:00,1714,1,,,,
2024-06-19T10:39:09+00:00,1715,1,,,,
2024-06-19T10:39:16+00:00,1716,1,,,,
2024-06-19T10:39:23+00:00,1717,1,,,,
2024-06-19T10:39:30+00:00,1718,1,,,,
2024-06-19T10:39:37+00:00,1719,1,,,,
2024-06-19T10:39:44+00:00,1720,1,,,,
2024-06-19T10:39:51+00:00,1721,1,,,,
2024-06-19T10:39:58+00:00,1722,1,,,,
2024-06-19T10:40:05+00:00,1723,1,,,,
2024-06-19T10:40:12+00:00,1724,1,,,,
2024-06-19T10:40:19+00:00,1725,1,,,,
2024-06-19T10:40:26+00:00,1726,1,,,,
2024-06-19T10:40:33+00:00,1727,1,,,,
2024-06-19T10:40:40+00:00,1728,1,,,,
2024-06-19T10:40:47+00:00,1729,1,,,,
2024-06-19T10:40:54+00:00,1730,1,,,,
2024-06-19T10:41:01+00:00,1731,1,,,,
2024-06-19T10:41:08+00:00,1732,1,,,,
2024-06-19T10:41:15+00:00,1733,1,,,,
2024-06-19T10:41:22+00:00,1734,1,,,,
2024-06-19T10:41:29+00:00,1735,1,,,,
2024-06-19T10:41:36+00:00,1736,1,,,,
2024-06-19T10:41:43+00:00,1737,1,,,,
2024-06-19T10:41:50+00:00,1738,1,,,,
2024-06-19T10:41:57+00:00,1739,1,,,,
2024-06-19T10:42:04+00:00,1740,1,,,,
2024-06-19T10:42:11+00:00,1741,1,,,,
2024-06-19T10:42:18+00:00,1742,1,,,,
2024-06-19T10:42:25+00:00,1743,1,,,,
2024-06-19T10:42:32+00:00,1744,1,,,,
2024-06-19T10:42:39+00:00,1745,1,,,,
2024-06-19T10:42:46+00:00,1746,1,,,,
2024-06-19T10:42:53+00:00,1747,1,,,,
2024-06-19T10:43:00+00:00,1748,1,,,,
2024-06-19T10:43:07+00:00,1749,1,,,,
2024-06-19T10:43:13+00:00,1750,1,,,,
2024-06-19T10:43:20+00:00,1751,1,,,,
2024-06-19T10:43:27+00:00,1752,1,,,,
2024-06-19T10:43:34+00:00,1753,1,,,,
2024-06-19T10:43:41+00:00,1754,1,,,,
2024-06-19T10:43:48+00:00,1755,1,,,,
2024-06-19T10:43:55+00:00,1756,1,,,,
2024-06-19T10:44:02+00:00,1757,1,,,,
2024-06-19T10:44:09+00:00,1758,1,,,,
2024-06-19T10:44:16+00:00,1759,1,,,,
2024-06-19T10:44:23+00:00,1760,1,,,,
2024-06-19T10:44:30+00:00,1761,1,,,,
2024-06-19T10:44:37+00:00,1762,1,,,,
2024-06-19T10:44:44+00:00,1763,1,,,,
2024-06-19T10:44:51+00:00,1764,1,,,,
2024-06-19T10:44:58+00:00,1765,1,,,,
2024-06-19T10:45:59+00:00,1766,1,,,,
2024-06-19T10:46:06+00:00,1767,1,,,,
2024-06-19T10:46:13+00:00,1768,1,,,,
2024-06-19T10:46:20+00:00,1769,0,,,,
2024-06-19T10:46:27+00:00,1770,0,,,,
2024-06-19T10:46:34+00:00,1771,0,,,,
2024-06-19T10:46:41+00:00,1772,1,,,,
2024-06-19T10:46:48+00:00,1773,1,,,,
2024-06-19T10:46:55+00:00,1774,1,,,,
2024-06-19T10:47:02+00:00,1775,1,,,,
2024-06-19T10:47:09+00:00,1776,1,,,,
2024-06-19T10:47:16+00:00,1777,1,,,,
2024-06-19T10:47:23+00:00,1778,1,,,,
2024-06-19T10:47:30+00:00,1779,1,,,,
2024-06-19T10:47:36+00:00,1780,1,,,,
2024-06-19T10:47:43+00:00,1781,1,,,,
2024-06-19T10:47:50+00:00,1782,1,,,,
2024-06-19T10:47:57+00:00,1783,1,,,,
2024-06-19T10:48:04+00:00,1784,1,,,,
2024-06-19T10:48:11+00:00,1785,1,,,,
2024-06-19T10:48:18+00:00,1786,1,,,,
2024-06-19T10:48:25+00:00,1787,1,,,,
2024-06-19T10:48:32+00:00,1788,1,,,,
